Date,Open,High,Low,Close,Adj Close,Volume
2016-07-21,5.450000,5.600000,5.430000,5.480000,5.480000,1110400
2016-07-22,5.490000,5.530000,5.390000,5.470000,5.470000,426800
2016-07-25,5.420000,5.510000,5.410000,5.490000,5.490000,387800
2016-07-26,5.490000,5.550000,5.350000,5.420000,5.420000,504700
2016-07-27,5.430000,5.500000,5.360000,5.430000,5.430000,381700
2016-07-28,5.420000,5.480000,5.330000,5.420000,5.420000,295200
2016-07-29,5.350000,5.510000,5.350000,5.390000,5.390000,942600
2016-08-01,5.370000,5.410000,5.200000,5.230000,5.230000,528800
2016-08-02,5.230000,5.360000,5.180000,5.200000,5.200000,327000
2016-08-03,5.180000,5.200000,4.980000,5.100000,5.100000,755700
2016-08-04,5.110000,5.190000,5.020000,5.070000,5.070000,334000
2016-08-05,5.070000,5.310000,5.050000,5.270000,5.270000,486100
2016-08-08,5.280000,5.500000,5.200000,5.400000,5.400000,493300
2016-08-09,5.400000,5.460000,5.180000,5.260000,5.260000,401800
2016-08-10,5.250000,5.360000,5.200000,5.260000,5.260000,280300
2016-08-11,5.280000,5.450000,5.200000,5.270000,5.270000,262400
2016-08-12,5.260000,5.330000,5.150000,5.200000,5.200000,279300
2016-08-15,5.210000,5.390000,5.200000,5.360000,5.360000,450300
2016-08-16,5.330000,5.370000,5.200000,5.240000,5.240000,484200
2016-08-17,5.490000,5.490000,5.210000,5.300000,5.300000,471000
2016-08-18,5.310000,5.390000,5.250000,5.300000,5.300000,283000
2016-08-19,5.290000,5.380000,5.210000,5.350000,5.350000,287900
2016-08-22,5.320000,5.320000,5.200000,5.230000,5.230000,312900
2016-08-23,5.220000,5.400000,5.220000,5.340000,5.340000,402600
2016-08-24,5.330000,5.520000,5.110000,5.160000,5.160000,795800
2016-08-25,5.190000,5.260000,5.120000,5.220000,5.220000,287500
2016-08-26,5.220000,5.350000,5.180000,5.260000,5.260000,293100
2016-08-29,5.280000,5.370000,5.260000,5.340000,5.340000,322200
2016-08-30,5.340000,5.400000,5.260000,5.280000,5.280000,204400
2016-08-31,5.240000,5.310000,5.140000,5.160000,5.160000,346700
2016-09-01,5.120000,5.160000,5.000000,5.160000,5.160000,505300
2016-09-02,5.220000,5.400000,5.170000,5.280000,5.280000,342200
2016-09-06,5.390000,5.510000,5.290000,5.310000,5.310000,824300
2016-09-07,5.490000,5.490000,5.160000,5.270000,5.270000,853200
2016-09-08,5.000000,5.350000,4.880000,5.300000,5.300000,1042500
2016-09-09,5.350000,5.400000,5.100000,5.180000,5.180000,593300
2016-09-12,5.170000,5.190000,5.020000,5.130000,5.130000,471600
2016-09-13,5.090000,5.140000,4.960000,5.050000,5.050000,583300
2016-09-14,5.030000,5.090000,4.960000,5.040000,5.040000,345900
2016-09-15,5.030000,5.090000,5.000000,5.070000,5.070000,239900
2016-09-16,5.060000,5.090000,5.000000,5.050000,5.050000,362600
2016-09-19,5.130000,5.190000,5.060000,5.100000,5.100000,324400
2016-09-20,5.100000,5.150000,5.050000,5.080000,5.080000,162300
2016-09-21,5.100000,5.390000,5.080000,5.340000,5.340000,731900
2016-09-22,5.380000,5.380000,5.200000,5.300000,5.300000,428600
2016-09-23,5.270000,5.340000,5.210000,5.290000,5.290000,241500
2016-09-26,5.290000,5.340000,5.220000,5.270000,5.270000,300500
2016-09-27,5.250000,5.340000,5.200000,5.280000,5.280000,207400
2016-09-28,5.270000,5.430000,5.230000,5.400000,5.400000,602100
2016-09-29,5.380000,5.550000,5.330000,5.350000,5.350000,696000
2016-09-30,5.380000,5.450000,5.350000,5.420000,5.420000,298200
2016-10-03,5.430000,5.490000,5.370000,5.460000,5.460000,232100
2016-10-04,5.480000,5.600000,5.420000,5.500000,5.500000,720000
2016-10-05,5.540000,5.670000,5.470000,5.520000,5.520000,740500
2016-10-06,5.510000,5.540000,5.280000,5.430000,5.430000,504800
2016-10-07,5.420000,5.430000,5.220000,5.220000,5.220000,368100
2016-10-10,5.200000,5.450000,5.200000,5.300000,5.300000,189900
2016-10-11,5.400000,5.400000,5.050000,5.050000,5.050000,541300
2016-10-12,5.050000,5.100000,5.050000,5.100000,5.100000,388000
2016-10-13,5.000000,5.050000,4.950000,4.950000,4.950000,479900
2016-10-14,5.100000,5.200000,5.000000,5.000000,5.000000,638500
2016-10-17,5.050000,5.070000,4.800000,4.850000,4.850000,436300
2016-10-18,4.900000,4.950000,4.850000,4.900000,4.900000,400200
2016-10-19,4.900000,5.150000,4.850000,5.100000,5.100000,612500
2016-10-20,5.150000,5.300000,5.100000,5.300000,5.300000,713000
2016-10-21,5.200000,5.350000,5.050000,5.100000,5.100000,669400
2016-10-24,5.100000,5.250000,5.100000,5.200000,5.200000,425700
2016-10-25,3.850000,3.850000,3.550000,3.750000,3.750000,3604900
2016-10-26,3.700000,3.750000,3.650000,3.700000,3.700000,1164800
2016-10-27,4.000000,4.100000,3.650000,3.650000,3.650000,1197300
2016-10-28,3.650000,3.700000,3.500000,3.550000,3.550000,887900
2016-10-31,3.500000,3.550000,3.350000,3.350000,3.350000,676400
2016-11-01,3.350000,3.400000,2.700000,3.000000,3.000000,2021000
2016-11-02,3.000000,3.150000,3.000000,3.100000,3.100000,724000
2016-11-03,3.150000,3.200000,2.800000,2.800000,2.800000,655400
2016-11-04,2.850000,3.050000,2.850000,2.950000,2.950000,623000
2016-11-07,3.050000,3.100000,2.900000,2.950000,2.950000,428100
2016-11-08,2.900000,3.000000,2.850000,3.000000,3.000000,357300
2016-11-09,2.800000,3.050000,2.750000,3.050000,3.050000,581200
2016-11-10,3.350000,3.350000,2.900000,2.950000,2.950000,813600
2016-11-11,2.950000,3.100000,2.800000,3.100000,3.100000,699400
2016-11-14,3.100000,3.200000,3.100000,3.150000,3.150000,461800
2016-11-15,3.150000,3.250000,3.100000,3.150000,3.150000,446000
2016-11-16,3.200000,3.200000,3.050000,3.050000,3.050000,315600
2016-11-17,3.100000,3.150000,3.000000,3.000000,3.000000,440100
2016-11-18,3.100000,3.150000,3.050000,3.100000,3.100000,315600
2016-11-21,3.100000,3.150000,3.050000,3.050000,3.050000,471300
2016-11-22,3.100000,3.150000,2.900000,2.950000,2.950000,547800
2016-11-23,2.900000,2.940000,2.850000,2.880000,2.880000,344200
2016-11-25,2.850000,2.900000,2.850000,2.900000,2.900000,196000
2016-11-28,2.850000,2.900000,2.750000,2.750000,2.750000,405000
2016-11-29,2.750000,2.800000,2.020000,2.200000,2.200000,2311600
2016-11-30,2.250000,2.300000,2.150000,2.250000,2.250000,1045200
2016-12-01,2.050000,2.050000,1.900000,2.000000,2.000000,1718100
2016-12-02,2.000000,2.030000,1.950000,2.000000,2.000000,602600
2016-12-05,2.000000,2.200000,1.900000,2.200000,2.200000,1096800
2016-12-06,2.200000,2.300000,2.050000,2.050000,2.050000,603300
2016-12-07,2.100000,2.150000,2.100000,2.100000,2.100000,359600
2016-12-08,2.100000,2.150000,2.000000,2.050000,2.050000,325500
2016-12-09,2.050000,2.100000,1.950000,2.100000,2.100000,550700
2016-12-12,2.050000,2.050000,1.900000,1.900000,1.900000,631100
2016-12-13,1.900000,1.980000,1.900000,1.950000,1.950000,503400
2016-12-14,1.950000,1.950000,1.850000,1.900000,1.900000,522500
2016-12-15,1.850000,1.950000,1.850000,1.900000,1.900000,274400
2016-12-16,1.900000,1.950000,1.850000,1.950000,1.950000,470100
2016-12-19,1.950000,2.100000,1.950000,2.100000,2.100000,815100
2016-12-20,2.100000,2.200000,2.080000,2.200000,2.200000,801200
2016-12-21,2.250000,2.250000,2.050000,2.050000,2.050000,331200
2016-12-22,2.100000,2.100000,1.900000,1.950000,1.950000,428300
2016-12-23,1.950000,2.000000,1.930000,2.000000,2.000000,366000
2016-12-27,2.000000,2.000000,1.950000,2.000000,2.000000,448200
2016-12-28,1.950000,2.000000,1.850000,1.850000,1.850000,708000
2016-12-29,1.900000,1.950000,1.800000,1.830000,1.830000,998700
2016-12-30,1.800000,1.850000,1.600000,1.750000,1.750000,2087800
2017-01-03,1.800000,1.850000,1.750000,1.800000,1.800000,353300
2017-01-04,1.850000,1.900000,1.800000,1.900000,1.900000,552900
2017-01-05,1.900000,2.000000,1.900000,1.950000,1.950000,634900
2017-01-06,2.000000,2.050000,1.950000,2.000000,2.000000,483100
2017-01-09,2.000000,2.050000,1.900000,1.950000,1.950000,403900
2017-01-10,1.950000,1.950000,1.850000,1.950000,1.950000,255000
2017-01-11,1.950000,2.000000,1.900000,1.950000,1.950000,494700
2017-01-12,1.950000,1.950000,1.850000,1.900000,1.900000,483800
2017-01-13,1.900000,1.900000,1.850000,1.900000,1.900000,421300
2017-01-17,1.900000,1.920000,1.800000,1.800000,1.800000,388500
2017-01-18,1.800000,1.850000,1.750000,1.750000,1.750000,540100
2017-01-19,1.750000,1.800000,1.750000,1.750000,1.750000,272600
2017-01-20,1.750000,1.800000,1.700000,1.700000,1.700000,449100
2017-01-23,1.700000,1.700000,1.600000,1.650000,1.650000,529000
2017-01-24,1.650000,1.650000,1.600000,1.600000,1.600000,629600
2017-01-25,1.600000,1.650000,1.500000,1.500000,1.500000,699400
2017-01-26,1.500000,1.950000,1.500000,1.550000,1.550000,2274300
2017-01-27,1.550000,1.600000,1.550000,1.550000,1.550000,426500
2017-01-30,1.550000,1.550000,1.400000,1.500000,1.500000,847500
2017-01-31,1.500000,1.500000,1.450000,1.500000,1.500000,429000
2017-02-01,1.500000,1.500000,1.400000,1.400000,1.400000,380900
2017-02-02,1.400000,1.450000,1.400000,1.400000,1.400000,345100
2017-02-03,1.450000,1.450000,1.400000,1.400000,1.400000,314700
2017-02-06,1.400000,1.450000,1.400000,1.400000,1.400000,361300
2017-02-07,1.450000,1.450000,1.400000,1.400000,1.400000,286700
2017-02-08,1.400000,1.430000,1.300000,1.300000,1.300000,786200
2017-02-09,1.350000,1.350000,1.250000,1.250000,1.250000,1008600
2017-02-10,1.250000,1.500000,1.250000,1.500000,1.500000,1508000
2017-02-13,1.550000,1.650000,1.500000,1.650000,1.650000,1373000
2017-02-14,1.750000,1.800000,1.600000,1.650000,1.650000,1284700
2017-02-15,1.650000,1.700000,1.600000,1.650000,1.650000,947100
2017-02-16,1.650000,1.700000,1.600000,1.680000,1.680000,366600
2017-02-17,1.700000,1.700000,1.600000,1.600000,1.600000,502900
2017-02-21,1.600000,1.670000,1.600000,1.630000,1.630000,398500
2017-02-22,1.600000,1.650000,1.600000,1.600000,1.600000,414700
2017-02-23,1.600000,1.650000,1.500000,1.530000,1.530000,639400
2017-02-24,1.550000,1.600000,1.500000,1.530000,1.530000,510300
2017-02-27,1.600000,1.630000,1.550000,1.600000,1.600000,400300
2017-02-28,1.600000,1.600000,1.550000,1.550000,1.550000,674400
2017-03-01,1.550000,1.650000,1.550000,1.650000,1.650000,817900
2017-03-02,1.650000,1.750000,1.650000,1.700000,1.700000,669700
2017-03-03,1.750000,1.750000,1.700000,1.750000,1.750000,611000
2017-03-06,1.750000,1.850000,1.500000,1.580000,1.580000,1300200
2017-03-07,1.600000,1.600000,1.500000,1.500000,1.500000,502000
2017-03-08,1.500000,1.550000,1.500000,1.500000,1.500000,420600
2017-03-09,1.500000,1.500000,1.350000,1.400000,1.400000,679500
2017-03-10,1.450000,1.450000,1.400000,1.400000,1.400000,334300
2017-03-13,1.400000,1.450000,1.400000,1.450000,1.450000,331300
2017-03-14,1.450000,1.450000,1.350000,1.350000,1.350000,475600
2017-03-15,1.350000,1.400000,1.350000,1.400000,1.400000,290300
2017-03-16,1.400000,1.400000,1.350000,1.380000,1.380000,276000
2017-03-17,1.350000,1.400000,1.350000,1.350000,1.350000,760200
2017-03-20,1.400000,1.480000,1.350000,1.350000,1.350000,599700
2017-03-21,1.450000,1.450000,1.400000,1.450000,1.450000,803700
2017-03-22,1.450000,1.500000,1.380000,1.400000,1.400000,632000
2017-03-23,1.400000,1.450000,1.350000,1.380000,1.380000,483000
2017-03-24,1.350000,1.400000,1.350000,1.350000,1.350000,450700
2017-03-27,1.350000,1.400000,1.350000,1.400000,1.400000,630800
2017-03-28,1.400000,1.400000,1.350000,1.400000,1.400000,385100
2017-03-29,1.400000,1.400000,1.350000,1.350000,1.350000,518200
2017-03-30,1.350000,1.450000,1.350000,1.430000,1.430000,1389900
2017-03-31,1.450000,1.450000,1.350000,1.380000,1.380000,475600
2017-04-03,1.400000,1.430000,1.350000,1.350000,1.350000,388100
2017-04-04,1.350000,1.400000,1.350000,1.380000,1.380000,458100
2017-04-05,1.450000,1.530000,1.450000,1.450000,1.450000,2126400
2017-04-06,1.500000,1.550000,1.500000,1.500000,1.500000,1056300
2017-04-07,1.550000,1.600000,1.500000,1.600000,1.600000,1788500
2017-04-10,1.650000,1.800000,1.600000,1.750000,1.750000,2232600
2017-04-11,1.800000,1.950000,1.750000,1.900000,1.900000,3111600
2017-04-12,1.950000,1.980000,1.650000,1.650000,1.650000,2301200
2017-04-13,1.650000,1.700000,1.650000,1.650000,1.650000,1107400
2017-04-17,1.650000,1.650000,1.450000,1.580000,1.580000,1407100
2017-04-18,1.600000,1.600000,1.500000,1.530000,1.530000,861800
2017-04-19,1.550000,1.600000,1.550000,1.550000,1.550000,886000
2017-04-20,1.600000,1.600000,1.500000,1.550000,1.550000,687900
2017-04-21,1.500000,1.550000,1.450000,1.500000,1.500000,924700
2017-04-24,1.550000,1.600000,1.500000,1.530000,1.530000,642300
2017-04-25,1.600000,1.600000,1.550000,1.600000,1.600000,670700
2017-04-26,1.600000,1.610000,1.500000,1.550000,1.550000,726900
2017-04-27,1.600000,1.700000,1.550000,1.600000,1.600000,1404600
2017-04-28,1.050000,1.200000,1.000000,1.150000,1.150000,14324400
2017-05-01,1.200000,1.200000,1.150000,1.200000,1.200000,1470500
2017-05-02,1.200000,1.200000,1.050000,1.080000,1.080000,2808900
2017-05-03,1.100000,1.150000,1.100000,1.100000,1.100000,777300
2017-05-04,1.150000,1.150000,1.000000,1.020000,1.020000,3387100
2017-05-05,1.050000,1.100000,1.000000,1.050000,1.050000,2707700
2017-05-08,1.100000,1.150000,1.100000,1.130000,1.130000,1582800
2017-05-09,1.150000,1.150000,1.100000,1.130000,1.130000,822300
2017-05-10,1.150000,1.150000,1.100000,1.100000,1.100000,501800
2017-05-11,1.100000,1.150000,1.100000,1.130000,1.130000,709500
2017-05-12,1.100000,1.150000,1.050000,1.050000,1.050000,2158200
2017-05-15,1.100000,1.100000,1.050000,1.080000,1.080000,882600
2017-05-16,1.050000,1.100000,1.000000,1.000000,1.000000,1300900
2017-05-17,1.050000,1.050000,0.900000,0.930000,0.930000,2993200
2017-05-18,0.950000,0.950000,0.800000,0.860000,0.860000,2392300
2017-05-19,0.880000,0.960000,0.860000,0.930000,0.930000,1670400
2017-05-22,0.980000,1.000000,0.930000,0.960000,0.960000,768000
2017-05-23,0.970000,0.970000,0.910000,0.930000,0.930000,534500
2017-05-24,0.920000,0.930000,0.900000,0.910000,0.910000,294800
2017-05-25,0.920000,0.970000,0.910000,0.930000,0.930000,1136500
2017-05-26,0.930000,0.960000,0.930000,0.960000,0.960000,552300
2017-05-30,1.000000,1.000000,0.950000,0.980000,0.980000,707900
2017-05-31,1.000000,1.000000,0.950000,0.960000,0.960000,684000
2017-06-01,0.980000,1.050000,0.970000,1.010000,1.010000,999300
2017-06-02,1.050000,1.150000,1.020000,1.090000,1.090000,1892300
2017-06-05,1.130000,1.150000,1.100000,1.120000,1.120000,996500
2017-06-06,1.140000,1.150000,1.030000,1.030000,1.030000,1003100
2017-06-07,1.030000,1.080000,1.000000,1.080000,1.080000,812200
2017-06-08,1.050000,1.120000,0.950000,1.040000,1.040000,1416500
2017-06-09,1.100000,1.120000,1.050000,1.100000,1.100000,989100
2017-06-12,1.100000,1.100000,1.070000,1.100000,1.100000,478600
2017-06-13,1.100000,1.160000,1.080000,1.140000,1.140000,1268600
2017-06-14,1.170000,1.170000,1.120000,1.150000,1.150000,793200
2017-06-15,1.150000,1.150000,1.100000,1.120000,1.120000,369900
2017-06-16,1.130000,1.150000,1.100000,1.100000,1.100000,954800
2017-06-19,1.130000,1.150000,1.110000,1.130000,1.130000,988300
2017-06-20,1.160000,1.180000,1.130000,1.160000,1.160000,712400
2017-06-21,1.190000,1.200000,1.140000,1.170000,1.170000,933000
2017-06-22,1.180000,1.280000,1.160000,1.260000,1.260000,2088300
2017-06-23,1.290000,1.300000,1.200000,1.200000,1.200000,4315500
2017-06-26,1.230000,1.300000,1.230000,1.300000,1.300000,1655400
2017-06-27,1.300000,1.400000,1.300000,1.380000,1.380000,1626400
2017-06-28,1.350000,1.400000,1.310000,1.390000,1.390000,1291000
2017-06-29,1.370000,1.380000,1.260000,1.290000,1.290000,899400
2017-06-30,1.300000,1.310000,1.200000,1.240000,1.240000,773500
2017-07-03,1.250000,1.290000,1.250000,1.260000,1.260000,601900
2017-07-05,1.350000,1.350000,1.220000,1.250000,1.250000,1611400
2017-07-06,1.260000,1.300000,1.220000,1.220000,1.220000,586800
2017-07-07,1.210000,1.300000,1.180000,1.250000,1.250000,803900
2017-07-10,1.290000,1.310000,1.260000,1.310000,1.310000,917500
2017-07-11,1.300000,1.400000,1.290000,1.370000,1.370000,871100
2017-07-12,1.400000,1.450000,1.350000,1.370000,1.370000,1827400
2017-07-13,1.360000,1.410000,1.340000,1.400000,1.400000,941300
2017-07-14,1.410000,1.440000,1.400000,1.420000,1.420000,539700
2017-07-17,1.450000,1.490000,1.430000,1.460000,1.460000,1107300
2017-07-18,1.470000,1.470000,1.360000,1.430000,1.430000,655800
2017-07-19,1.420000,1.470000,1.400000,1.410000,1.410000,561800
2017-07-20,1.400000,1.460000,1.380000,1.430000,1.430000,497300
2017-07-21,1.430000,1.450000,1.430000,1.440000,1.440000,262900
2017-07-24,1.430000,1.450000,1.380000,1.450000,1.450000,612300
2017-07-25,1.450000,1.500000,1.400000,1.480000,1.480000,1136000
2017-07-26,1.500000,1.790000,1.410000,1.590000,1.590000,8296500
2017-07-27,1.630000,1.640000,1.510000,1.550000,1.550000,1643300
2017-07-28,1.580000,1.650000,1.550000,1.570000,1.570000,1228900
2017-07-31,1.620000,1.630000,1.510000,1.550000,1.550000,1028200
2017-08-01,1.540000,1.610000,1.530000,1.540000,1.540000,558500
2017-08-02,1.560000,1.570000,1.510000,1.550000,1.550000,724300
2017-08-03,1.570000,1.620000,1.540000,1.590000,1.590000,678900
2017-08-04,1.600000,1.630000,1.590000,1.610000,1.610000,766500
2017-08-07,1.600000,1.640000,1.570000,1.600000,1.600000,786500
2017-08-08,1.600000,1.610000,1.530000,1.580000,1.580000,988400
2017-08-09,1.550000,1.570000,1.450000,1.510000,1.510000,1132700
2017-08-10,1.470000,1.520000,1.410000,1.420000,1.420000,1081200
2017-08-11,1.420000,1.490000,1.330000,1.380000,1.380000,746400
2017-08-14,1.420000,1.480000,1.400000,1.460000,1.460000,764600
2017-08-15,1.500000,1.510000,1.410000,1.450000,1.450000,747700
2017-08-16,1.470000,1.530000,1.400000,1.410000,1.410000,1027200
2017-08-17,1.400000,1.440000,1.370000,1.440000,1.440000,707400
2017-08-18,1.400000,1.420000,1.380000,1.410000,1.410000,416600
2017-08-21,1.400000,1.420000,1.380000,1.390000,1.390000,277000
2017-08-22,1.390000,1.450000,1.390000,1.450000,1.450000,622200
2017-08-23,1.460000,1.470000,1.400000,1.460000,1.460000,468900
2017-08-24,1.470000,1.480000,1.430000,1.470000,1.470000,354700
2017-08-25,1.500000,1.520000,1.450000,1.480000,1.480000,480500
2017-08-28,1.480000,1.520000,1.460000,1.490000,1.490000,526600
2017-08-29,1.500000,1.500000,1.460000,1.480000,1.480000,243600
2017-08-30,1.480000,1.520000,1.460000,1.490000,1.490000,585400
2017-08-31,1.500000,1.550000,1.500000,1.540000,1.540000,697700
2017-09-01,1.550000,1.630000,1.550000,1.600000,1.600000,1066100
2017-09-05,1.550000,1.570000,1.450000,1.540000,1.540000,1997100
2017-09-06,1.550000,1.570000,1.470000,1.500000,1.500000,889300
2017-09-07,1.480000,1.540000,1.370000,1.520000,1.520000,1728900
2017-09-08,1.480000,1.520000,1.440000,1.490000,1.490000,797400
2017-09-11,1.460000,1.520000,1.450000,1.500000,1.500000,574000
2017-09-12,1.500000,1.500000,1.420000,1.500000,1.500000,1195300
2017-09-13,1.500000,1.580000,1.440000,1.550000,1.550000,2128900
2017-09-14,1.570000,1.620000,1.500000,1.530000,1.530000,1038900
2017-09-15,1.540000,1.550000,1.490000,1.490000,1.490000,825400
2017-09-18,1.520000,1.550000,1.450000,1.470000,1.470000,1503600
2017-09-19,1.490000,1.570000,1.450000,1.560000,1.560000,2208400
2017-09-20,1.570000,1.650000,1.550000,1.650000,1.650000,3500000
2017-09-21,1.700000,1.790000,1.630000,1.650000,1.650000,5737000
2017-09-22,1.670000,1.780000,1.650000,1.740000,1.740000,2839900
2017-09-25,1.790000,1.820000,1.720000,1.800000,1.800000,2808200
2017-09-26,1.740000,1.840000,1.720000,1.790000,1.790000,1991200
2017-09-27,1.800000,1.800000,1.720000,1.740000,1.740000,1254900
2017-09-28,1.740000,1.740000,1.650000,1.700000,1.700000,1807400
2017-09-29,1.700000,1.770000,1.660000,1.750000,1.750000,1057500
2017-10-02,1.770000,1.880000,1.740000,1.840000,1.840000,2194000
2017-10-03,1.870000,1.890000,1.810000,1.890000,1.890000,1580500
2017-10-04,2.000000,2.490000,1.990000,2.220000,2.220000,13617100
2017-10-05,2.350000,2.350000,2.200000,2.260000,2.260000,5418100
2017-10-06,2.280000,2.300000,2.200000,2.260000,2.260000,3378400
2017-10-09,2.350000,2.370000,2.100000,2.140000,2.140000,3765900
2017-10-10,2.140000,2.170000,2.010000,2.080000,2.080000,2979400
2017-10-11,2.100000,2.190000,2.030000,2.160000,2.160000,2379800
2017-10-12,2.200000,2.200000,2.080000,2.170000,2.170000,1462900
2017-10-13,2.180000,2.180000,2.080000,2.150000,2.150000,1056900
2017-10-16,2.170000,2.180000,2.080000,2.130000,2.130000,1030100
2017-10-17,2.150000,2.150000,2.030000,2.040000,2.040000,1682500
2017-10-18,2.030000,2.170000,2.030000,2.130000,2.130000,1640500
2017-10-19,2.150000,2.160000,2.040000,2.100000,2.100000,1451800
2017-10-20,2.130000,2.250000,2.080000,2.170000,2.170000,2780400
2017-10-23,2.200000,2.250000,2.150000,2.180000,2.180000,1952800
2017-10-24,2.220000,2.260000,2.160000,2.200000,2.200000,1443700
2017-10-25,2.200000,2.220000,2.050000,2.110000,2.110000,2070000
2017-10-26,2.160000,2.170000,2.070000,2.130000,2.130000,1016300
2017-10-27,2.150000,2.170000,2.040000,2.170000,2.170000,1455700
2017-10-30,2.150000,2.210000,2.110000,2.140000,2.140000,1298600
2017-10-31,2.150000,2.200000,2.100000,2.190000,2.190000,1050500
2017-11-01,2.200000,2.230000,2.110000,2.140000,2.140000,1264000
2017-11-02,2.140000,2.300000,2.100000,2.240000,2.240000,4445900
2017-11-03,2.250000,2.310000,2.170000,2.210000,2.210000,1832900
2017-11-06,2.220000,2.250000,2.160000,2.230000,2.230000,1540400
2017-11-07,2.240000,2.250000,2.120000,2.170000,2.170000,1573500
2017-11-08,2.170000,2.200000,2.040000,2.120000,2.120000,2607600
2017-11-09,2.070000,2.110000,1.980000,1.990000,1.990000,2055100
2017-11-10,1.970000,2.090000,1.920000,2.080000,2.080000,1847600
2017-11-13,2.090000,2.090000,1.950000,1.950000,1.950000,1578700
2017-11-14,1.900000,1.950000,1.590000,1.630000,1.630000,4459300
2017-11-15,1.650000,1.670000,1.500000,1.560000,1.560000,2399000
2017-11-16,1.600000,1.650000,1.540000,1.590000,1.590000,1703700
2017-11-17,1.580000,1.640000,1.570000,1.580000,1.580000,1110000
2017-11-20,1.570000,1.600000,1.530000,1.560000,1.560000,970100
2017-11-21,1.550000,1.630000,1.550000,1.590000,1.590000,1132600
2017-11-22,1.600000,1.630000,1.560000,1.570000,1.570000,680400
2017-11-24,1.600000,1.720000,1.600000,1.720000,1.720000,836000
2017-11-27,1.800000,1.800000,1.650000,1.680000,1.680000,1082900
2017-11-28,1.660000,1.670000,1.650000,1.660000,1.660000,799700
2017-11-29,1.680000,1.680000,1.590000,1.630000,1.630000,824200
2017-11-30,1.650000,1.930000,1.590000,1.710000,1.710000,6272700
2017-12-01,1.770000,1.770000,1.650000,1.690000,1.690000,2087100
2017-12-04,1.740000,1.750000,1.640000,1.690000,1.690000,1182200
2017-12-05,1.690000,1.810000,1.650000,1.760000,1.760000,1602200
2017-12-06,1.790000,1.880000,1.770000,1.820000,1.820000,1993100
2017-12-07,1.870000,2.060000,1.850000,2.000000,2.000000,4066900
2017-12-08,2.070000,2.100000,1.950000,2.020000,2.020000,1947100
2017-12-11,2.030000,2.030000,1.910000,1.950000,1.950000,1207400
2017-12-12,1.950000,1.950000,1.850000,1.890000,1.890000,1183100
2017-12-13,1.860000,1.910000,1.850000,1.870000,1.870000,997700
2017-12-14,1.880000,1.940000,1.850000,1.860000,1.860000,808800
2017-12-15,1.880000,1.900000,1.860000,1.860000,1.860000,746900
2017-12-18,1.900000,1.900000,1.750000,1.750000,1.750000,1476700
2017-12-19,1.760000,1.840000,1.710000,1.800000,1.800000,1397800
2017-12-20,1.820000,1.820000,1.720000,1.770000,1.770000,615400
2017-12-21,1.750000,1.790000,1.720000,1.740000,1.740000,517200
2017-12-22,1.700000,1.750000,1.700000,1.730000,1.730000,485800
2017-12-26,1.730000,1.740000,1.660000,1.690000,1.690000,813400
2017-12-27,1.690000,1.770000,1.690000,1.710000,1.710000,971900
2017-12-28,1.720000,1.740000,1.670000,1.730000,1.730000,977900
2017-12-29,1.740000,1.750000,1.680000,1.700000,1.700000,1112900
2018-01-02,1.710000,1.740000,1.700000,1.740000,1.740000,775700
2018-01-03,1.760000,1.760000,1.710000,1.730000,1.730000,469200
2018-01-04,1.750000,1.760000,1.740000,1.760000,1.760000,622200
2018-01-05,1.780000,1.790000,1.700000,1.720000,1.720000,838800
2018-01-08,1.710000,1.750000,1.700000,1.740000,1.740000,619000
2018-01-09,1.750000,1.750000,1.710000,1.740000,1.740000,817300
2018-01-10,1.750000,1.930000,1.720000,1.850000,1.850000,3824800
2018-01-11,2.100000,2.170000,1.930000,2.010000,2.010000,8758700
2018-01-12,2.080000,2.090000,1.960000,1.980000,1.980000,3380800
2018-01-16,2.010000,2.030000,1.910000,1.950000,1.950000,1851300
2018-01-17,1.960000,1.960000,1.840000,1.910000,1.910000,1565400
2018-01-18,1.900000,1.920000,1.820000,1.860000,1.860000,1209600
2018-01-19,1.860000,1.990000,1.860000,1.920000,1.920000,1744900
2018-01-22,1.920000,1.970000,1.890000,1.920000,1.920000,824000
2018-01-23,1.910000,1.930000,1.850000,1.890000,1.890000,1334900
2018-01-24,1.880000,1.900000,1.850000,1.870000,1.870000,788600
2018-01-25,1.860000,1.890000,1.770000,1.810000,1.810000,1742900
2018-01-26,1.810000,1.830000,1.700000,1.700000,1.700000,1875100
2018-01-29,1.730000,1.780000,1.700000,1.760000,1.760000,1204400
2018-01-30,1.750000,1.780000,1.670000,1.710000,1.710000,1451200
2018-01-31,1.720000,1.720000,1.650000,1.670000,1.670000,1108800
2018-02-01,1.670000,1.710000,1.640000,1.710000,1.710000,753100
2018-02-02,1.720000,1.740000,1.610000,1.660000,1.660000,1234900
2018-02-05,1.610000,1.650000,1.520000,1.550000,1.550000,1220000
2018-02-06,1.520000,1.550000,1.450000,1.540000,1.540000,1827300
2018-02-07,1.550000,1.750000,1.540000,1.610000,1.610000,1634700
2018-02-08,1.610000,1.670000,1.560000,1.590000,1.590000,941100
2018-02-09,1.650000,1.730000,1.590000,1.650000,1.650000,2451900
2018-02-12,1.700000,1.800000,1.670000,1.770000,1.770000,1652200
2018-02-13,1.750000,1.800000,1.740000,1.800000,1.800000,814000
